101,freie Atemwege,Atemfreq: 21 /min|SpO2: 96 %|vertiefte Atmung|normales AG hörbar,Herzfreq: 72 /min|peripher kräftig tastbar|RR: 137.089,"wach, nicht orientiert",mittelweit,verlangsamt,trocken|rosig,612,656,418,928,104,117,126,135,345,527,445,237,615,722,801,,0
102,freie Atemwege,Atemfreq: 25 /min|SpO2: 97 %|vertiefte Atmung|normales AG hörbar,Herzfreq: 104 /min|nur zentral noch tastbar|RR: 70.063,somnolent,mittelweit,,trocken|blass,612,658,420,920,104,117,126,135,345,527,445,237,615,722,821,Monitoralarm / Pat. verschlechtert sich klinisch,1
202,freie Atemwege,Atemfreq: 22 /min|SpO2: 99 %|normales AG hörbar,Herzfreq: 61 /min|peripher tastbar|RR: 128.075,somnolent,mittelweit,,trocken|rosig,612,656,411,906,104,117,126,135,345,527,445,237,615,722,808,,2
203,freie Atemwege,Atemfreq: 22 /min|SpO2: 98 %|normales AG hörbar,Herzfreq: 59 /min|peripher tastbar|RR: 125.073,somnolent,mittelweit,,trocken|rosig,612,656,411,954,104,117,126,135,345,527,445,237,615,722,808,,3
204,freie Atemwege,Atemfreq: 22 /min|SpO2: 99 %|normales AG hörbar,Herzfreq: 61 /min|peripher tastbar|RR: 127.076,somnolent,mittelweit,,trocken|rosig,612,656,411,906,104,117,126,135,345,527,445,237,615,722,808,,4
205,freie Atemwege,Atemfreq: 22 /min|SpO2: 98 %|normales AG hörbar,Herzfreq: 59 /min|peripher tastbar|RR: 124.074,somnolent,mittelweit,,trocken|rosig,612,656,411,920,104,117,126,135,345,527,445,237,615,722,808,,5
206,freie Atemwege,Atemfreq: 22 /min|SpO2: 99 %|normales AG hörbar,Herzfreq: 61 /min|peripher tastbar|RR: 126.077,somnolent,mittelweit,,trocken|rosig,612,656,411,906,104,117,126,135,345,527,445,237,615,722,808,,6
207,freie Atemwege,Atemfreq: 22 /min|SpO2: 98 %|normales AG hörbar,Herzfreq: 59 /min|peripher tastbar|RR: 123.075,somnolent,mittelweit,,trocken|rosig,612,656,411,920,104,117,126,135,345,527,445,237,615,722,808,,7
208,freie Atemwege,Atemfreq: 22 /min|SpO2: 99 %|normales AG hörbar,Herzfreq: 61 /min|peripher tastbar|RR: 125.078,somnolent,mittelweit,,trocken|rosig,612,656,411,906,104,117,126,135,345,527,445,237,615,722,808,,8
209,freie Atemwege,Atemfreq: 22 /min|SpO2: 98 %|normales AG hörbar,Herzfreq: 59 /min|peripher tastbar|RR: 122.076,somnolent,mittelweit,,trocken|rosig|,612,656,411,920,104,117,126,135,345,527,445,237,615,722,808,,9
210,,,,,,,,,,,,,,,,,,,,,,,,
212,freie Atemwege,Atemfreq: 22 /min|SpO2: 99 %|normales AG hörbar,Herzfreq: 64 /min|peripher tastbar|RR: 116.066,somnolent,mittelweit,,trocken|rosig,612,656,418,906,104,117,126,135,345,527,445,237,615,722,801,,2
213,freie Atemwege,Atemfreq: 22 /min|SpO2: 98 %|normales AG hörbar,Herzfreq: 62 /min|peripher tastbar|RR: 113.064,somnolent,mittelweit,,trocken|rosig,612,656,418,954,104,117,126,135,345,527,445,237,615,722,801,,3
214,freie Atemwege,Atemfreq: 22 /min|SpO2: 99 %|normales AG hörbar,Herzfreq: 64 /min|peripher tastbar|RR: 115.067,somnolent,mittelweit,,trocken|rosig,612,656,418,906,104,117,126,135,345,527,445,237,615,722,801,,4
215,freie Atemwege,Atemfreq: 22 /min|SpO2: 98 %|normales AG hörbar,Herzfreq: 62 /min|peripher tastbar|RR: 112.065,somnolent,mittelweit,,trocken|rosig,612,656,418,920,104,117,126,135,345,527,445,237,615,722,801,,5
216,freie Atemwege,Atemfreq: 22 /min|SpO2: 99 %|normales AG hörbar,Herzfreq: 64 /min|peripher tastbar|RR: 114.068,somnolent,mittelweit,,trocken|rosig,612,656,418,906,104,117,126,135,345,527,445,237,615,722,801,,6
217,freie Atemwege,Atemfreq: 22 /min|SpO2: 98 %|normales AG hörbar,Herzfreq: 62 /min|peripher tastbar|RR: 111.066,somnolent,mittelweit,,trocken|rosig,612,656,418,920,104,117,126,135,345,527,445,237,615,722,801,,7
218,freie Atemwege,Atemfreq: 22 /min|SpO2: 99 %|normales AG hörbar,Herzfreq: 64 /min|peripher tastbar|RR: 113.069,somnolent,mittelweit,,trocken|rosig,612,656,418,906,104,117,126,135,345,527,445,237,615,722,801,,8
219,freie Atemwege,Atemfreq: 22 /min|SpO2: 98 %|normales AG hörbar,Herzfreq: 62 /min|peripher tastbar|RR: 110.067,somnolent,mittelweit,,trocken|rosig|,612,656,418,920,104,117,126,135,345,527,445,237,615,722,801,,9
220,,,,,,,,,,,,,,,,,,,,,,,,
222,freie Atemwege,Atemfreq: 22 /min|SpO2: 99 %|vertiefte Atmung|normales AG hörbar,Herzfreq: 68 /min|peripher tastbar|RR: 110.074,somnolent,mittelweit,,trocken|blass,612,656,408,906,104,117,126,135,345,527,445,237,615,722,832,,2
223,freie Atemwege,Atemfreq: 22 /min|SpO2: 98 %|vertiefte Atmung|normales AG hörbar,Herzfreq: 66 /min|peripher tastbar|RR: 107.072,somnolent,mittelweit,,trocken|blass,612,656,408,954,104,117,126,135,345,527,445,237,615,722,832,,3
224,freie Atemwege,Atemfreq: 22 /min|SpO2: 99 %|vertiefte Atmung|normales AG hörbar,Herzfreq: 68 /min|peripher tastbar|RR: 109.075,somnolent,mittelweit,,trocken|blass,612,656,408,906,104,117,126,135,345,527,445,237,615,722,832,,4
225,freie Atemwege,Atemfreq: 22 /min|SpO2: 98 %|vertiefte Atmung|normales AG hörbar,Herzfreq: 66 /min|peripher tastbar|RR: 106.073,somnolent,mittelweit,,trocken|blass,612,656,408,920,104,117,126,135,345,527,445,237,615,722,832,,5
226,freie Atemwege,Atemfreq: 22 /min|SpO2: 99 %|vertiefte Atmung|normales AG hörbar,Herzfreq: 68 /min|peripher tastbar|RR: 108.076,somnolent,mittelweit,,trocken|blass,612,656,408,906,104,117,126,135,345,527,445,237,615,722,832,,6
227,freie Atemwege,Atemfreq: 22 /min|SpO2: 98 %|vertiefte Atmung|normales AG hörbar,Herzfreq: 66 /min|peripher tastbar|RR: 105.074,somnolent,mittelweit,,trocken|blass,612,656,408,920,104,117,126,135,345,527,445,237,615,722,832,,7
228,freie Atemwege,Atemfreq: 22 /min|SpO2: 99 %|vertiefte Atmung|normales AG hörbar,Herzfreq: 68 /min|peripher tastbar|RR: 107.077,somnolent,mittelweit,,trocken|blass,612,656,408,906,104,117,126,135,345,527,445,237,615,722,832,,8
229,freie Atemwege,Atemfreq: 22 /min|SpO2: 98 %|vertiefte Atmung|normales AG hörbar,Herzfreq: 66 /min|peripher tastbar|RR: 104.075,somnolent,mittelweit,,trocken|blass|,612,656,408,920,104,117,126,135,345,527,445,237,615,722,832,,9
230,,,,,,,,,,,,,,,,,,,,,,,,
